Date	Rain	Temperature	MaxTemp	MinTemp	Exposure
17/04/2012	0.7	17.75	24.1	11.4	15.2
18/04/2012	0.8	16.15	17.9	14.4	4.7
19/04/2012	6.2	13.40	17.4	9.4	8.7
20/04/2012	1.8	13.40	17.4	9.4	10.1
21/04/2012	1.1	14.70	17.6	11.8	11.3
22/04/2012	7.4	14.75	17.7	11.8	9.6
23/04/2012	0.4	15.20	20	10.4	12.6
24/04/2012	0	14.75	21.6	7.9	11.6
25/04/2012	0	18.85	25.8	11.9	9.4
26/04/2012	0	20.10	26.4	13.8	6.3
27/04/2012	0	17.75	19.7	15.8	3.2
28/04/2012	2.2	17.75	19.7	15.8	3.4
29/04/2012	1.8	18.75	21.7	15.8	6.7
30/04/2012	19	14.90	19.4	10.4	9.8
1/05/2012	2.6	12.30	19.2	5.4	13.3
2/05/2012	0	16.00	23	9	15.1
3/05/2012	0	17.70	24	11.4	10.4
4/05/2012	1.6	15.00	18.7	11.3	4.8
5/05/2012	7.8	16.55	21.8	11.3	10.4
6/05/2012	7.6	14.40	16.6	12.2	9.3
7/05/2012	1.9	14.05	18.4	9.7	6.2
8/05/2012	30.6	13.50	16.9	10.1	9.6
9/05/2012	2.6	14.30	18.8	9.8	9.8
10/05/2012	9.8	15.05	18	12.1	9.6
11/05/2012	0.2	14.75	19.6	9.9	11.4
12/05/2012	0	17.75	22.7	12.8	11.1
13/05/2012	0	15.35	18.2	12.5	6.9
14/05/2012	2.6	16.15	19.8	12.5	11.1
15/05/2012	2.4	15.25	18	12.5	8.2
16/05/2012	0.3	14.85	22	7.7	10.1
17/05/2012	0.9	14.65	18.9	10.4	7.4
18/05/2012	2.8	15.15	19	11.3	9.9
19/05/2012	0.2	16.00	22	10	11.7
20/05/2012	0	13.00	19.5	6.5	8
21/05/2012	1	13.65	18.4	8.9	8.1
22/05/2012	0.2	14.55	18.6	10.5	6.2
23/05/2012	0	11.80	17.2	6.4	11
24/05/2012	0	11.25	18.6	3.9	11
25/05/2012	0	12.80	20.2	5.4	10.2
26/05/2012	0	13.75	19.8	7.7	9
27/05/2012	0	15.35	22.3	8.4	10.5
28/05/2012	0.4	15.60	21.6	9.6	10.5
29/05/2012	0	14.60	21.1	8.1	10.5
30/05/2012	0	16.90	22.3	11.5	7.6
31/05/2012	21	14.05	14.3	13.8	2.6
1/06/2012	18.4	13.75	15.2	12.3	5.2
2/06/2012	2.2	15.75	19.8	11.7	9.5
3/06/2012	0	17.65	21.1	14.2	9.3
4/06/2012	0	17.05	19.9	14.2	6.7
5/06/2012	0	16.20	19	13.4	6.9
6/06/2012	0	15.10	16.8	13.4	4.2
7/06/2012	2.4	14.00	15.9	12.1	5.9
8/06/2012	1.6	14.80	20.6	9	9
9/06/2012	4.6	16.25	21	11.5	9.8
10/06/2012	0	14.25	15.5	13	2.7
11/06/2012	27.4	12.90	13.4	12.4	6.1
12/06/2012	9.2	11.40	15.4	7.4	7
13/06/2012	41.2	9.95	12.5	7.4	8.5
14/06/2012	4	8.85	12.4	5.3	3.8
15/06/2012	13.2	13.00	17.3	8.7	7.7
16/06/2012	2.6	14.90	18.2	11.6	9.3
17/06/2012	0.4	16.35	19.3	13.4	8.2
18/06/2012	0.3	16.60	19.8	13.4	9.1
19/06/2012	10.4	14.20	15	13.4	6.9
20/06/2012	12.4	8.60	10.8	6.4	3.3
21/06/2012	16.2	8.60	13.3	3.9	7.9
22/06/2012	1.4	10.15	15	5.3	6.4
23/06/2012	0.1	12.30	17.1	7.5	9
24/06/2012	0	12.10	17.5	6.7	8.5
25/06/2012	0	10.65	14.6	6.7	6.4
26/06/2012	0.8	12.40	18.1	6.7	7.3
27/06/2012	7.8	13.15	14.4	11.9	6.1
28/06/2012	8.2	12.10	15	9.2	7.2
29/06/2012	3.2	11.20	16.6	5.8	9.1
30/06/2012	4.8	13.20	17.4	9	8.2
1/07/2012	0.6	14.80	19	10.6	8.3
2/07/2012	0	14.50	19.6	9.4	8.7
3/07/2012	0	12.50	19.6	5.4	10.3
4/07/2012	0	12.30	19.4	5.2	10.3
5/07/2012	0	13.55	20.1	7	10.2
6/07/2012	4.6	14.30	17.7	10.9	5.5
7/07/2012	4.8	12.25	13.6	10.9	6.7
8/07/2012	5.4	9.75	12.6	6.9	8.8
9/07/2012	0.4	10.00	14.6	5.4	9.7
10/07/2012	0	9.25	13.1	5.4	7.1
11/07/2012	4.2	9.80	12.9	6.7	7.3
12/07/2012	0.8	9.80	13.7	5.9	8.5
13/07/2012	10.2	11.40	15.1	7.7	9.9
14/07/2012	1.4	13.15	16.4	9.9	8.2
15/07/2012	0.7	14.40	17.9	10.9	8.7
16/07/2012	15	13.35	15.4	11.3	7.5
17/07/2012	2.2	10.00	13.6	6.4	8.7
18/07/2012	1.6	9.75	13.6	5.9	5.5
19/07/2012	0.1	11.85	16	7.7	7.1
20/07/2012	0.8	13.80	19	8.6	10
21/07/2012	0.2	13.40	20.1	6.7	11.7
22/07/2012	0	10.85	17.5	4.2	10.4
23/07/2012	4.2	9.20	11.9	6.5	3.1
24/07/2012	20.6	7.55	11.8	3.3	11.2
25/07/2012	1.2	10.55	15.3	5.8	10.4
26/07/2012	5.8	10.40	15	5.8	9.2
27/07/2012	1	11.85	15.4	8.3	7.4
28/07/2012	1.2	12.65	17.4	7.9	12.5
29/07/2012	0	11.90	16.2	7.6	11.5
30/07/2012	0.3	15.45	20.5	10.4	12.5
31/07/2012	0	15.50	18.6	12.4	7.6
1/08/2012	10.8	10.60	14.4	6.8	8.1
2/08/2012	1.4	10.75	16.4	5.1	8.7
3/08/2012	11.6	11.25	15.4	7.1	8
4/08/2012	6.4	11.95	15.6	8.3	11.4
5/08/2012	0.1	12.80	17.3	8.3	9.7
6/08/2012	0	12.60	18.6	6.6	7.2
7/08/2012	15	10.60	14.6	6.6	10.6
8/08/2012	5.4	10.45	15.5	5.4	10.1
9/08/2012	0.8	10.70	17.5	3.9	13.9
10/08/2012	0	11.15	20	2.3	14.3
11/08/2012	0	13.50	21	6	10.9
12/08/2012	14.6	13.00	16.5	9.5	3.5
13/08/2012	20.4	9.55	13.8	5.3	12.9
14/08/2012	1.4	11.25	14.7	7.8	7.8
15/08/2012	10.9	10.20	14.6	5.8	12.1
16/08/2012	1	11.40	14.4	8.4	7
17/08/2012	0	11.65	16.9	6.4	13.8
18/08/2012	0	12.10	20.3	3.9	15.9
19/08/2012	0	12.60	18.1	7.1	8.6
20/08/2012	4.4	12.35	14.8	9.9	3.7
21/08/2012	4.9	13.75	17.4	10.1	8.3
22/08/2012	17.6	9.60	12.4	6.8	10.7
23/08/2012	7.1	10.60	14.6	6.6	8.7
24/08/2012	3	12.10	17.8	6.4	13.3
25/08/2012	0	13.70	19.8	7.6	17.4
26/08/2012	0	13.60	19.6	7.6	13.3
27/08/2012	7.2	12.10	16.6	7.6	11.4
28/08/2012	2.2	12.10	16.6	7.6	15
29/08/2012	3.2	12.15	16.5	7.8	11.5
30/08/2012	0.5	13.20	19.8	6.6	18.5
31/08/2012	0	15.10	18.8	11.4	9.6
1/09/2012	10	13.50	18.5	8.5	14.4
2/09/2012	1.2	13.75	19	8.5	13
3/09/2012	2.9	14.00	17.6	10.4	4.7
4/09/2012	33.4	8.95	12.6	5.3	10.6
5/09/2012	18.2	11.20	15.5	6.9	7.8
6/09/2012	9.3	11.20	14.3	8.1	11.8
7/09/2012	0.2	13.50	22.6	4.4	18.3
8/09/2012	0	14.75	22.6	6.9	18.9
9/09/2012	0	15.75	24.6	6.9	12.3
10/09/2012	0	16.50	20.5	12.5	13
11/09/2012	2.6	14.20	16.8	11.6	13
12/09/2012	2.6	10.95	16.1	5.8	13.9
13/09/2012	0	11.80	18.1	5.5	14.6
14/09/2012	0	13.50	20.4	6.6	20
15/09/2012	0	15.95	21.4	10.5	20.4
16/09/2012	0	18.10	22.9	13.3	20.5
17/09/2012	0	18.85	24.4	13.3	18.3
18/09/2012	4.2	15.75	18.2	13.3	8.2
19/09/2012	5.4	15.10	19.2	11	18.1
20/09/2012	1.4	15.05	18.4	11.7	16.2
21/09/2012	8.4	16.15	19.5	12.8	13.6
22/09/2012	23.4	10.45	13.9	7	15.8
23/09/2012	0.8	12.25	17.8	6.7	21.2
24/09/2012	0	11.65	19.4	3.9	19.3
25/09/2012	6.4	13.80	15.4	12.2	13.4
26/09/2012	13.7	12.10	15.4	8.8	12.6
27/09/2012	25.8	9.10	12.5	5.7	11.2
28/09/2012	11.2	9.75	14.6	4.9	13
29/09/2012	0	12.15	19.2	5.1	12.2
30/09/2012	0	14.95	24	5.9	24.2
1/10/2012	0	20.45	30.5	10.4	23.1
2/10/2012	0	17.85	26.3	9.4	18.5
3/10/2012	7.4	15.45	17.6	13.3	14.8
4/10/2012	1.6	12.15	16.7	7.6	18.1
5/10/2012	0.3	11.10	18.1	4.1	20
6/10/2012	0.8	15.90	23.2	8.6	24.3
7/10/2012	0	14.20	19.8	8.6	22.9
8/10/2012	0	13.50	18.4	8.6	13.7
9/10/2012	0.2	14.35	20.1	8.6	25.2
10/10/2012	0	16.00	23.4	8.6	25.5
11/10/2012	0	18.15	26	10.3	24.2
12/10/2012	0	16.85	23.4	10.3	18.2
13/10/2012	0	14.10	17.9	10.3	13.8
14/10/2012	15.6	13.85	17.4	10.3	10.6
15/10/2012	0.8	14.75	19.2	10.3	19.4
16/10/2012	0.2	14.85	19.4	10.3	17.2
17/10/2012	0	15.30	20.3	10.3	25.5
18/10/2012	0	16.35	22.4	10.3	21.2
19/10/2012	2.6	15.20	18	12.4	13.8
20/10/2012	1.6	15.60	23.6	7.6	24.9
21/10/2012	0	19.20	27.3	11.1	24.7
22/10/2012	6.6	15.40	18.4	12.4	11
23/10/2012	11.8	13.00	17.6	8.4	22.8
24/10/2012	0.4	12.80	17.5	8.1	15.1
25/10/2012	0	14.15	20.4	7.9	22.4
26/10/2012	0	14.95	23.5	6.4	27.9
27/10/2012	0	18.50	28	9	28.2
28/10/2012	0	20.05	28.1	12	28.1
29/10/2012	0	14.65	19.9	9.4	15.4
30/10/2012	2.6	13.20	17	9.4	22.4
31/10/2012	0	13.60	19	8.2	13.2
1/11/2012	0	14.15	17.9	10.4	4.6
2/11/2012	0	14.80	19.6	10	12.7
3/11/2012	1.4	18.35	20.5	16.2	18.1
4/11/2012	5.2	14.50	17	12	13
5/11/2012	22	12.05	16.1	8	15.8
6/11/2012	3	14.80	19.2	10.4	20.6
7/11/2012	3.8	14.95	18.9	11	25.1
8/11/2012	0	14.10	22.1	6.1	26.5
9/11/2012	0	17.45	25.5	9.4	29.4
10/11/2012	0.6	14.75	18.5	11	14.6
11/11/2012	4.2	13.00	18	8	21.3
12/11/2012	0	14.20	21.9	6.5	26.7
13/11/2012	0	15.35	22.8	7.9	25.5
14/11/2012	0	16.90	21.9	11.9	20.7
15/11/2012	0	16.65	23.9	9.4	30.7
16/11/2012	0	17.50	24.8	10.2	30.9
17/11/2012	0	22.00	29.4	14.6	31
18/11/2012	0	18.85	23.1	14.6	27
19/11/2012	0	18.10	21.6	14.6	21.1
20/11/2012	0	16.30	21.2	11.4	19.6
21/11/2012	0	19.50	28.4	10.6	31.4
22/11/2012	0	21.20	28.6	13.8	28.2
23/11/2012	0	15.75	19.5	12	13.3
24/11/2012	0.8	17.00	22.6	11.4	23.3
25/11/2012	0	18.55	24.8	12.3	31.3
26/11/2012	0	19.55	27.5	11.6	22.3
27/11/2012	0	20.15	27.6	12.7	31
28/11/2012	5.8	16.40	19.8	13	14.2
29/11/2012	30.8	10.10	13.8	6.4	13.9
30/11/2012	21	11.80	16.3	7.3	20
1/12/2012	3.6	13.80	20.5	7.1	24.6
2/12/2012	0	15.90	23.5	8.3	29.7
3/12/2012	0	20.50	26.5	14.5	31.5
4/12/2012	0	22.30	32.5	12.1	33.4
5/12/2012	0.1	23.40	27.3	19.5	18.7
6/12/2012	1.8	20.00	24.6	15.4	25.1
7/12/2012	6.8	13.30	18.6	8	20.3
8/12/2012	2.2	14.60	21.2	8	24.2
9/12/2012	0	19.20	28.9	9.5	33.7
10/12/2012	0	21.70	30.4	13	25.6
11/12/2012	0	19.50	23	16	12.1
12/12/2012	6.6	17.10	18.8	15.4	2.9
13/12/2012	5.6	17.20	19.7	14.7	6.7
14/12/2012	1	17.90	21.4	14.4	19.7
15/12/2012	2.2	18.45	23	13.9	24.7
16/12/2012	0.4	19.60	26.1	13.1	27.9
17/12/2012	0	19.45	25.1	13.8	25
18/12/2012	5.4	18.75	21.5	16	23.9
19/12/2012	0	17.80	22.5	13.1	25
20/12/2012	0	19.45	28.3	10.6	33.2
21/12/2012	0	18.50	24.6	12.4	30.3
22/12/2012	0	19.30	23.5	15.1	22.3
23/12/2012	0.6	18.85	22.6	15.1	29.4
24/12/2012	0	19.70	28.5	10.9	34.3
25/12/2012	0	24.55	34	15.1	34.3
26/12/2012	0	19.75	24.4	15.1	25.3
27/12/2012	0	23.20	34.3	12.1	34.1
28/12/2012	0	27.65	36.8	18.5	30.7
29/12/2012	2	26.40	34.2	18.6	20.8
30/12/2012	0	29.05	39.5	18.6	34.2
31/12/2012	0	29.10	39.6	18.6	34.1
1/01/2013	0	26.10	33.6	18.6	27.4
2/01/2013	1	22.40	26.2	18.6	32
3/01/2013	1.4	19.75	23.9	15.6	24.6
4/01/2013	1.2	17.75	22.9	12.6	29.9
5/01/2013	0	22.20	32.6	11.8	33.5
6/01/2013	0	24.70	30.7	18.7	7.2
7/01/2013	0	27.15	35.1	19.2	27.7
8/01/2013	0	31.95	40.1	23.8	32.6
9/01/2013	0	21.95	24.8	19.1	29.4
10/01/2013	0	19.25	22.5	16	17.8
11/01/2013	0.2	18.00	22.4	13.6	16.9
12/01/2013	0	18.55	24.5	12.6	29.3
13/01/2013	0	21.30	30.5	12.1	26.7
14/01/2013	0	25.50	30.9	20.1	20
15/01/2013	2.4	27.15	35	19.3	22
16/01/2013	0	23.10	26.3	19.9	15.7
17/01/2013	3.8	16.65	19.2	14.1	21.8
18/01/2013	0.1	16.10	22.4	9.8	20.5
19/01/2013	0	18.95	28	9.9	32.6
20/01/2013	0	21.05	28.5	13.6	31.1
21/01/2013	0	18.75	23.9	13.6	26.9
22/01/2013	0	20.75	29.9	11.6	32.2
23/01/2013	0	18.00	24.2	11.8	25.9
24/01/2013	1.4	17.75	22.1	13.4	30
25/01/2013	0	16.70	25.9	7.5	31.9
26/01/2013	0	20.25	28.6	11.9	31.7
27/01/2013	0.4	18.55	26	11.1	20.4
28/01/2013	0	18.75	26.4	11.1	31.5
29/01/2013	0	18.30	28	8.6	31.3
30/01/2013	0.6	20.20	25.4	15	26.5
31/01/2013	0	20.50	28.4	12.6	31
1/02/2013	0	21.80	31.5	12.1	30.9
2/02/2013	0	24.30	34.4	14.2	30.9
3/02/2013	0	26.55	37	16.1	30.6
4/02/2013	0	23.10	27.2	19	26.6
5/02/2013	0	20.05	26.1	14	19.2
6/02/2013	0	17.90	23.4	12.4	18.4
7/02/2013	0	20.45	25	15.9	27.4
8/02/2013	0	18.55	27	10.1	28.9
9/02/2013	0	23.45	32	14.9	27.9
10/02/2013	0	24.35	33.8	14.9	29.4
11/02/2013	0	25.55	36.2	14.9	26.6
12/02/2013	0	29.20	39.4	19	23.4
13/02/2013	0	29.90	39.9	19.9	26.7
14/02/2013	0	22.65	25.1	20.2	11.5
15/02/2013	0	21.60	28.3	14.9	25.3
16/02/2013	0	23.15	30.7	15.6	25.4
17/02/2013	0	18.30	21.2	15.4	11.6
18/02/2013	1.2	16.20	22	10.4	20
19/02/2013	0	19.10	28.9	9.3	28.6
20/02/2013	0	24.50	34.4	14.6	25
21/02/2013	0.4	25.35	30.8	19.9	14.3
22/02/2013	9.4	22.60	26.6	18.6	16.9
23/02/2013	2.4	16.95	21.4	12.5	16.3
24/02/2013	0.4	17.10	22.7	11.5	17.8
25/02/2013	1.2	21.35	28.1	14.6	24.7
26/02/2013	0	22.05	27.7	16.4	27
27/02/2013	0	22.70	30.3	15.1	27
28/02/2013	0	22.80	31.3	14.3	27.2
1/03/2013	0	23.65	32	15.3	27.3
2/03/2013	0	22.20	28	16.4	24.2
3/03/2013	0	23.10	31	15.2	26.1
4/03/2013	1.6	20.50	25.5	15.5	16.6
5/03/2013	0.2	19.60	24.8	14.4	14.9
6/03/2013	0.6	19.35	24	14.7	19.6
7/03/2013	0	19.25	26	12.5	22.7
8/03/2013	0	19.80	27.6	12	25.5
9/03/2013	0	20.05	28	12.1	19.8
10/03/2013	1	20.65	23.9	17.4	6.7
11/03/2013	0.8	18.00	18	18	4.8
12/03/2013	0.6	14.10	18.9	9.3	9.2
13/03/2013	0	18.75	23.4	14.1	21.1
14/03/2013	0	14.90	17.7	12.1	3.7
15/03/2013	4.1	16.85	19.4	14.3	5.3
16/03/2013	0.2	18.05	20.5	15.6	7
17/03/2013	0.3	20.20	24.3	16.1	9.5
18/03/2013	0	21.90	26	17.8	11
19/03/2013	0	21.50	24.4	18.6	8.9
20/03/2013	0.5	18.25	21	15.5	11.8
21/03/2013	0.6	14.20	19.7	8.7	8.8
22/03/2013	0.6	16.40	21.5	11.3	11.1
23/03/2013	0.4	15.75	23	8.5	15.2
24/03/2013	0	15.50	22.5	8.5	12.3
25/03/2013	0.2	18.05	21	15.1	5.9
26/03/2013	16	13.90	17.2	10.6	13.5
27/03/2013	5.4	15.25	19.9	10.6	18.7
28/03/2013	0	14.65	19.8	9.5	8.8
29/03/2013	0.7	17.45	22.2	12.7	13
30/03/2013	0	15.45	21.9	9	14.1
31/03/2013	0	20.50	26.2	14.8	18.4
1/04/2013	0	22.00	29.2	14.8	20.4
2/04/2013	0	22.80	30.8	14.8	20
3/04/2013	0	24.75	33	16.5	19.4
4/04/2013	0	25.80	32.6	19	15.7
5/04/2013	0.4	21.25	27.1	15.4	13.3
6/04/2013	0	17.80	22.7	12.9	17
7/04/2013	0	18.60	24.5	12.7	12.8
8/04/2013	0	24.70	33.5	15.9	18.2
9/04/2013	0.8	22.25	26.3	18.2	12.2
10/04/2013	0.1	20.65	24	17.3	11.8
11/04/2013	0	21.05	25.5	16.6	10.8
12/04/2013	9.8	18.05	19.1	17	2.8
13/04/2013	8.4	17.80	19.5	16.1	6.2
14/04/2013	0.2	20.60	24.6	16.6	14
15/04/2013	0	18.55	23.4	13.7	9.3
16/04/2013	0	19.75	24.1	15.4	9.4
17/04/2013	0	19.45	22.3	16.6	8.6
18/04/2013	0.1	19.40	24.5	14.3	9.4
19/04/2013	10.5	18.95	23.3	14.6	12.7
20/04/2013	4.2	14.75	18	11.5	9.4
21/04/2013	2.6	15.55	19.6	11.5	9.1
22/04/2013	7.8	16.25	20.1	12.4	10.4
23/04/2013	1	16.20	20.9	11.5	10.1
24/04/2013	0.1	16.55	23.1	10	13.7
25/04/2013	0	18.20	24.9	11.5	12.1
26/04/2013	0.2	17.95	21.4	14.5	12.5
27/04/2013	4	16.20	17.4	15	5.3
28/04/2013	0.8	14.80	17.8	11.8	10.2
29/04/2013	0	13.10	17.6	8.6	9.1
30/04/2013	0	16.70	22.5	10.9	6.6
1/05/2013	0.2	16.40	20.5	12.3	3.1
2/05/2013	50	17.30	19.7	14.9	9.2
3/05/2013	16.8	16.10	19.6	12.6	10.8
4/05/2013	0.4	15.70	20.4	11	13.8
5/05/2013	0	16.20	20.6	11.8	9.9
6/05/2013	0	16.45	20.7	12.2	8.5
7/05/2013	0	16.60	21.9	11.3	11.3
8/05/2013	22.2	16.50	18.8	14.2	7.2
9/05/2013	32	14.45	17.4	11.5	7.3
10/05/2013	27	11.85	15.7	8	10.2
11/05/2013	7.4	13.75	17.9	9.6	9.2
12/05/2013	3.8	14.75	18	11.5	9.6
13/05/2013	0	12.20	17.5	6.9	9.9
14/05/2013	0	13.95	19.7	8.2	11.2
15/05/2013	0	13.75	19.8	7.7	12.2
16/05/2013	0	14.45	19.2	9.7	5.6
17/05/2013	22.2	14.70	17.4	12	8.1
18/05/2013	4.1	12.90	16.3	9.5	8.3
19/05/2013	0.4	12.75	18.5	7	11.7
20/05/2013	0.4	13.80	18.8	8.8	10.5
21/05/2013	0	13.15	20.1	6.2	10.4
22/05/2013	0	15.05	20.6	9.5	7.9
23/05/2013	0	16.80	21.6	12	10.7
24/05/2013	0	13.50	20.4	6.6	11.4
25/05/2013	0	13.60	20.3	6.9	11.1
26/05/2013	0	15.05	22.3	7.8	10.9
27/05/2013	0	14.00	19.8	8.2	7.5
28/05/2013	20.6	13.75	17.2	10.3	7.8
29/05/2013	0.2	11.90	17.5	6.3	10
30/05/2013	36	9.00	10.4	7.6	3.3
31/05/2013	17.4	9.20	13.5	4.9	7.6
1/06/2013	0.2	10.45	13.5	7.4	4.4
2/06/2013	0	11.75	14	9.5	5
3/06/2013	0	11.45	14	8.9	4.8
4/06/2013	0	13.20	17.3	9.1	6.3
5/06/2013	8	12.65	15.9	9.4	5.5
6/06/2013	6.6	14.85	18.4	11.3	8.6
7/06/2013	1.4	13.10	16.6	9.6	5.9
8/06/2013	0.8	14.25	17.3	11.2	6.5
9/06/2013	7.8	15.35	18.6	12.1	6.6
10/06/2013	3.4	12.75	18.6	6.9	9.3
11/06/2013	0	10.85	16.8	4.9	10.3
12/06/2013	0	11.15	16.8	5.5	10
13/06/2013	0.2	11.70	17.4	6	9.9
14/06/2013	0	13.15	18.4	7.9	9.7
15/06/2013	0	11.30	17.1	5.5	9.9
16/06/2013	0	10.05	16.5	3.6	5.5
17/06/2013	7.9	10.80	15.6	6	9.2
18/06/2013	5.2	12.25	14.8	9.7	7.9
19/06/2013	12.2	13.10	16.1	10.1	8.7
20/06/2013	2.2	12.95	17.3	8.6	9.2
21/06/2013	0	12.70	18	7.4	9.8
22/06/2013	0.1	13.20	18.2	8.2	4.5
23/06/2013	1	13.40	16.6	10.2	2.7
24/06/2013	17.8	14.50	18.8	10.2	8.6
25/06/2013	8.2	13.10	16.1	10.1	8.1
26/06/2013	2	12.45	16.7	8.2	5.6
27/06/2013	2.6	12.85	17.4	8.3	5.5
28/06/2013	5.2	14.75	19.1	10.4	8.9
29/06/2013	1	14.60	18.6	10.6	7.3
30/06/2013	1.6	15.75	19.6	11.9	7.7
1/07/2013	0.2	15.30	21.2	9.4	6.6
2/07/2013	0.2	13.95	19.3	8.6	9.6
3/07/2013	11	11.25	13.3	9.2	6.1
4/07/2013	5.4	10.75	13.8	7.7	8
5/07/2013	1.6	9.35	15.2	3.5	9.8
6/07/2013	0	8.40	15.2	1.6	9.4
7/07/2013	0	8.40	15.2	1.6	10.2
8/07/2013	10.2	8.50	15.4	1.6	8.9
9/07/2013	0.8	11.20	13.5	8.9	3.2
10/07/2013	10.2	10.40	15	5.8	7.8
11/07/2013	1	12.25	16.3	8.2	8.9
12/07/2013	0	11.60	17	6.2	9
13/07/2013	0.2	10.70	17	4.4	6.4
14/07/2013	4.8	13.80	19.6	8	7.7
15/07/2013	13.2	15.20	16.9	13.5	3.7
16/07/2013	19.2	11.25	14.3	8.2	4
17/07/2013	30	8.90	11.3	6.5	8.1
18/07/2013	2	10.25	14.5	6	9.7
19/07/2013	3	9.70	12.5	6.9	6.4
20/07/2013	0.1	9.60	14.2	5	8.4
21/07/2013	0	7.45	11.4	3.5	5.9
22/07/2013	0	9.80	15.6	4	11.5
23/07/2013	0	13.10	18.8	7.4	6.5
24/07/2013	19.2	12.40	16.3	8.5	10.4
25/07/2013	1.2	11.10	15.1	7.1	7.7
26/07/2013	9.2	11.65	14.2	9.1	6.8
27/07/2013	15.2	11.20	15.3	7.1	10.1
28/07/2013	3.8	12.60	16.1	9.1	8.2
29/07/2013	11	13.60	17.4	9.8	11.2
30/07/2013	0.4	14.60	18.8	10.4	11.3
31/07/2013	3.2	15.00	17.4	12.6	7.6
1/08/2013	6.4	15.10	17.8	12.4	10.5
2/08/2013	0	13.05	16.3	9.8	6.7
3/08/2013	0.4	14.45	17	11.9	6.6
4/08/2013	0	14.95	18.5	11.4	8
5/08/2013	9.2	14.70	16.3	13.1	5.3
6/08/2013	23.6	14.45	16.5	12.4	5.9
7/08/2013	19	15.90	18.8	13	5.9
8/08/2013	19.4	13.55	15.7	11.4	9
9/08/2013	5.2	13.80	16.5	11.1	9.8
10/08/2013	0.2	14.25	18.5	10	12.7
11/08/2013	16	11.20	14.4	8	11.2
12/08/2013	10.4	12.65	16	9.3	10.6
13/08/2013	14.4	13.30	15.2	11.4	10.8
14/08/2013	2.2	11.05	15.4	6.7	9.5
15/08/2013	9	11.25	12	10.5	4
16/08/2013	28	9.70	14.2	5.2	11.3
17/08/2013	5.4	12.15	15.5	8.8	8.6
18/08/2013	5.2	12.05	16	8.1	12.2
19/08/2013	0.2	12.85	18.3	7.4	11.2
20/08/2013	1.4	11.95	16.6	7.3	11.2
21/08/2013	1.6	13.25	17.4	9.1	12.3
22/08/2013	0.8	13.35	17.5	9.2	10.4
23/08/2013	0	12.80	19	6.6	14.7
24/08/2013	0	13.85	20.7	7	15.5
25/08/2013	1.4	13.25	14.2	12.3	4
26/08/2013	9.8	13.25	14.9	11.6	8.8
27/08/2013	3.4	9.55	12	7.1	5.4
28/08/2013	2.6	11.35	17	5.7	14.6
29/08/2013	1.2	12.15	17.4	6.9	15.3
30/08/2013	3	14.15	16.8	11.5	12.4
31/08/2013	12.2	15.45	18.9	12	11.2
1/09/2013	2	15.65	20.2	11.1	16
2/09/2013	2.6	16.80	21.2	12.4	9.9
3/09/2013	0.2	15.90	20.8	11	10.9
4/09/2013	16.4	11.20	16.3	6.1	14
5/09/2013	0.8	13.15	17.1	9.2	14
6/09/2013	0.2	11.75	18.1	5.4	14.4
7/09/2013	0	12.40	16	8.8	8.6
8/09/2013	1.8	12.75	17.6	7.9	15.7
9/09/2013	0.8	11.95	18.1	5.8	14.8
10/09/2013	3	15.25	20.4	10.1	14
11/09/2013	11.4	12.90	15.2	10.6	10.6
12/09/2013	23.6	13.75	16.3	11.2	13.3
13/09/2013	0.6	14.55	18	11.1	14.9
14/09/2013	10.1	12.95	15.4	10.5	5.7
15/09/2013	36	12.30	16	8.6	18.2
16/09/2013	0	11.45	16.5	6.4	6.6
17/09/2013	26.6	9.55	13.7	5.4	17.4
18/09/2013	2	12.45	16.5	8.4	14.9
19/09/2013	9	14.90	18.3	11.5	16.1
20/09/2013	21.5	13.75	16	11.5	15.2
21/09/2013	2.2	13.00	19.5	6.5	16.1
22/09/2013	20.6	12.20	14.9	9.5	17
23/09/2013	21.1	11.10	15.9	6.3	10.6
24/09/2013	12	12.35	15.3	9.4	14.3
25/09/2013	8.6	12.75	16.8	8.7	20.6
26/09/2013	3	13.15	16	10.3	14
27/09/2013	3.6	11.95	16.5	7.4	11.8
28/09/2013	0.2	15.25	18.5	12	15.8
29/09/2013	10.8	13.33	16.15	10.5	7.7
30/09/2013	12	9.60	13.8	5.4	18
1/10/2013	0	10.70	16	5.4	12.6
2/10/2013	0.6	15.40	22.4	8.4	23.2
3/10/2013	0	15.30	23.2	7.4	21.3
4/10/2013	2.8	15.40	18.5	12.3	18.6
5/10/2013	3	14.00	18	10	18.1
6/10/2013	5	14.00	21	7	20.4
7/10/2013	1.6	16.95	21	12.9	18.6
8/10/2013	0.4	14.55	16.5	12.6	11.9
9/10/2013	2.2	13.80	17.1	10.5	18.6
10/10/2013	0.8	13.40	18.9	7.9	21
11/10/2013	0.2	14.40	15.9	12.9	15
12/10/2013	4.8	11.65	15.9	7.4	24.9
13/10/2013	0.2	11.35	19.5	3.2	25.2
14/10/2013	0	13.70	21.8	5.6	25
15/10/2013	0.3	16.25	21	11.5	18.8
16/10/2013	6.4	15.45	18.1	12.8	23.5
17/10/2013	0.1	14.45	21.7	7.2	21.3
18/10/2013	1.6	16.10	18.9	13.3	11.7
19/10/2013	12	10.85	11.8	9.9	4
